# Command: ps aux
# Exit code: Some(0)

# STDOUT:
USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  25248 15820 ?        Ss   12:13   0:01 /run/current-system/systemd/lib/systemd/systemd
xam         2596  0.0  0.0 466712 38268 tty1     Sl+  12:14   0:00 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -parentBuildID 20260309125808 -prefsHandle 0:38509 -prefMapHandle 1:280650 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {f4778a89-9b9f-44ce-9481-6049049cd61a} -parentPid 2522 -crashReporter 5 -crashHelper 6 -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 2 socket
xam         2617  0.0  0.3 2875636 194104 tty1   Sl+  12:14   0:16 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:38596 -prefMapHandle 1:280650 -jsInitHandle 2:227672 -parentBuildID 20260309125808 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {52d486c6-3336-4e0e-acca-fabe982cfbfd} -parentPid 2522 -crashReporter 6 -crashHelper 7 -greomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/omni.ja -appomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser/omni.ja -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 3 tab
xam         2627  0.0  0.1 621080 58116 tty1     Sl+  12:14   0:01 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -parentBuildID 20260309125808 -prefsHandle 0:38596 -prefMapHandle 1:280650 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {504d506a-1db4-472e-a14a-3464d72c461d} -parentPid 2522 -crashReporter 5 -crashHelper 6 -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 4 rdd
polkitu+    2657  0.0  0.0 382448  9828 ?        Ssl  12:14   0:00 /nix/store/zyb7ysf9qn3s2wazv0ww54c12x1qy55h-polkit-127/lib/polkit-1/polkitd --no-debug
xam         2696  0.1  0.4 19888988 221040 tty1  Sl+  12:14   0:53 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:38661 -prefMapHandle 1:280650 -jsInitHandle 2:227672 -parentBuildID 20260309125808 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {f738cce7-3dd2-4114-831d-b4a93406b805} -parentPid 2522 -crashReporter 6 -crashHelper 7 -greomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/omni.ja -appomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser/omni.ja -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 5 tab
xam         2739  0.2  0.1 581436 50980 tty1     Sl+  12:14   1:41 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -parentBuildID 20260309125808 -sandboxingKind 0 -prefsHandle 0:49400 -prefMapHandle 1:280650 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {bbc0ff5f-3d72-43ee-b1ba-905cc11218a7} -parentPid 2522 -crashReporter 5 -crashHelper 6 -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 6 utility
xam         2778  0.1  0.5 2937276 281200 tty1   Sl+  12:14   1:05 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44467 -prefMapHandle 1:280650 -jsInitHandle 2:227672 -parentBuildID 20260309125808 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {62377556-1385-433f-b214-c0126d742117} -parentPid 2522 -crashReporter 6 -crashHelper 7 -greomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/omni.ja -appomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser/omni.ja -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 7 tab
root        2970  0.0  0.0      0     0 ?        S    12:14   0:00 [nvidia-drm/timeline-21]
root        2973  0.0  0.0      0     0 ?        S    12:14   0:00 [nvidia-drm/timeline-22]
xam         3044  0.0  0.0 164704  6208 ?        Ssl  12:14   0:00 /nix/store/35546s9rph83k81mmagfssbr2ml0ai12-dconf-0.49.0-lib/libexec/dconf-service
xam         3054  0.0  0.0  49620  9388 ?        Ss   12:14   0:00 /nix/store/ypxd9dldr1j8lbg7a5ws42gqa2kizgyh-bluez-5.84/libexec/bluetooth/obexd
xam         3139  0.0  0.0  11868  2140 ?        Ss   12:14   0:00 ssh-agent -s
xam         3142  0.2  0.0  20336  9824 ?        Ss   12:14   1:20 tmux
xam         3145  0.0  0.0  15260  8228 pts/1    Ss   12:14   0:00 -zsh
xam         3198  0.7  0.0 358236 12024 pts/1    SLl+ 12:14   5:07 wiremix
xam         3912  0.0  0.3 500168 166312 tty1    Sl+  12:22   0:06 kitty
root        3913  0.0  0.0      0     0 ?        S    12:22   0:00 [nvidia-drm/timeline-80]
xam         3914  0.0  0.0 1351180 24220 tty1    Sl+  12:22   0:00 /nix/store/4gsq4shmyxa246wq1ydi3k0lgp60m9lq-kitty-0.46.0/bin/kitten __atexit__
xam         3920  0.0  0.0  14104  5328 pts/0    Ss+  12:22   0:00 tmux
xam         3957  0.0  0.0  11868  2144 ?        Ss   12:22   0:00 ssh-agent -s
xam         3959  0.0  0.0  15768  8912 pts/2    Ss   12:22   0:00 -zsh
xam         4133  0.2  0.5 1459923068 247448 tty1 Sl+ 12:22   1:29 /run/current-system/sw/bin/DiscordCanary --ozone-platform=wayland --enable-features=WaylandWindowDecorations --enable-wayland-ime=true --enable-speech-dispatcher
xam         4140  0.0  0.1 34073132 50184 tty1   S+   12:22   0:00 /nix/store/0fj857j050x5flgk26773cwzc0736jl2-discord-canary-0.0.902/opt/DiscordCanary/.DiscordCanary-wrapped --type=zygote --no-zygote-sandbox
xam         4141  0.0  0.1 34073124 50844 tty1   S+   12:22   0:00 /nix/store/0fj857j050x5flgk26773cwzc0736jl2-discord-canary-0.0.902/opt/DiscordCanary/.DiscordCanary-wrapped --type=zygote
xam         4143  0.0  0.0 34073148 13212 tty1   S+   12:22   0:00 /nix/store/0fj857j050x5flgk26773cwzc0736jl2-discord-canary-0.0.902/opt/DiscordCanary/.DiscordCanary-wrapped --type=zygote
xam         4156  0.0  0.0 33576184 3608 ?       Sl   12:22   0:00 /nix/store/0fj857j050x5flgk26773cwzc0736jl2-discord-canary-0.0.902/opt/DiscordCanary/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --no-rate-limit --database=/home/xam/.config/discordcanary/Crashpad --url=https://f.a.k/e --annotation=_productName=discord-canary --annotation=_version=0.0.902 --annotation=lsb-release=NixOS 26.05 (Yarara) --annotation=plat=Linux --annotation=prod=Electron --annotation=ver=37.6.0 --initial-client-fd=39 --shared-client-connection
xam         4178  0.7  0.5 34573936 252464 tty1  Sl+  12:22   5:05 /nix/store/0fj857j050x5flgk26773cwzc0736jl2-discord-canary-0.0.902/opt/DiscordCanary/.DiscordCanary-wrapped --type=zygote --no-zygote-sandbox
xam         4183  0.0  0.1 33960568 84712 tty1   Sl+  12:22   0:06 /proc/self/exe --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=4156 --enable-crash-reporter=241b1524-bbb4-4838-bb0d-3cd87fdb5726,no_channel --user-data-dir=/home/xam/.config/discordcanary --standard-schemes=disclip --secure-schemes=disclip,sentry-ipc --bypasscsp-schemes=sentry-ipc --cors-schemes=sentry-ipc --fetch-schemes=disclip,sentry-ipc --streaming-schemes=disclip --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,898870392055745250,13603834303300120528,262144 --enable-features=WaylandWindowDecorations --disable-features=AllowAggressiveThrottlingWithWebSocket,HardwareMediaKeyHandling,IntensiveWakeUpThrottling,MediaSessionService,ScreenAIOCREnabled,SpareRendererForSitePerProcess,UseEcoQoSForBackgroundProcess,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version
root        4192  0.0  0.0      0     0 ?        S    12:22   0:00 [nvidia-drm/timeline-84]
xam         4197  0.0  0.0 34459076 32140 tty1   S+   12:22   0:00 /nix/store/0fj857j050x5flgk26773cwzc0736jl2-discord-canary-0.0.902/opt/DiscordCanary/.DiscordCanary-wrapped --type=zygote --no-zygote-sandbox
xam         4244  8.1  1.5 1484677968 771576 tty1 SLl+ 12:22  53:14 /proc/self/exe --type=renderer --crashpad-handler-pid=4156 --enable-crash-reporter=241b1524-bbb4-4838-bb0d-3cd87fdb5726,no_channel --user-data-dir=/home/xam/.config/discordcanary --standard-schemes=disclip --secure-schemes=disclip,sentry-ipc --bypasscsp-schemes=sentry-ipc --cors-schemes=sentry-ipc --fetch-schemes=disclip,sentry-ipc --streaming-schemes=disclip --app-path=/nix/store/0fj857j050x5flgk26773cwzc0736jl2-discord-canary-0.0.902/opt/DiscordCanary/resources/app.asar --no-sandbox --no-zygote --enable-blink-features=EnumerateDevices,AudioOutputDevices --autoplay-policy=no-user-gesture-required --openh264-library-path=/home/xam/.config/discordcanary/discord_asset_cache/openh264/libopenh264-2.5.1-linux64.7.so --enable-libopenh264 --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=6 --time-ticks-at-unix-epoch=-1774005223371207 --launch-time-ticks=543189127 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,898870392055745250,13603834303300120528,262144 --enable-features=WaylandWindowDecorations --disable-features=AllowAggressiveThrottlingWithWebSocket,HardwareMediaKeyHandling,IntensiveWakeUpThrottling,MediaSessionService,ScreenAIOCREnabled,SpareRendererForSitePerProcess,UseEcoQoSForBackgroundProcess,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --enable-node-leakage-in-renderers
xam         4302  0.0  0.1 33939804 63184 tty1   Sl+  12:22   0:00 /proc/self/exe --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=4156 --enable-crash-reporter=241b1524-bbb4-4838-bb0d-3cd87fdb5726,no_channel --user-data-dir=/home/xam/.config/discordcanary --standard-schemes=disclip --secure-schemes=disclip,sentry-ipc --bypasscsp-schemes=sentry-ipc --cors-schemes=sentry-ipc --fetch-schemes=disclip,sentry-ipc --streaming-schemes=disclip --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,898870392055745250,13603834303300120528,262144 --enable-features=WaylandWindowDecorations --disable-features=AllowAggressiveThrottlingWithWebSocket,HardwareMediaKeyHandling,IntensiveWakeUpThrottling,MediaSessionService,ScreenAIOCREnabled,SpareRendererForSitePerProcess,UseEcoQoSForBackgroundProcess,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version
xam         4550  0.0  0.0 122136 10740 ?        Ssl  12:22   0:00 /nix/store/c3k934vx5j11jdg53m8bi5vs87svs4k0-speech-dispatcher-0.12.1/bin/speech-dispatcher -s -t 0
xam         4562  0.0  0.0      0     0 ?        Z    12:22   0:00 [sd_voxin] <defunct>
xam         4563  0.0  0.0      0     0 ?        Z    12:22   0:00 [sd_baratinoo] <defunct>
xam         4564  0.0  0.0  16056 10056 ?        S    12:22   0:00 /nix/store/c3k934vx5j11jdg53m8bi5vs87svs4k0-speech-dispatcher-0.12.1/libexec/speech-dispatcher-modules/sd_pico /etc/speech-dispatcher/modules/pico.conf
xam         4565  0.0  0.0      0     0 ?        Z    12:22   0:00 [sd_cicero] <defunct>
xam         4566  0.0  0.0      0     0 ?        Z    12:22   0:00 [sd_kali] <defunct>
xam         4567  0.0  0.0      0     0 ?        Z    12:22   0:00 [sd_festival] <defunct>
xam         4568  0.0  0.0  18764  5932 ?        S    12:22   0:00 /nix/store/c3k934vx5j11jdg53m8bi5vs87svs4k0-speech-dispatcher-0.12.1/libexec/speech-dispatcher-modules/sd_flite /etc/speech-dispatcher/modules/flite.conf
xam         4569  0.0  0.0      0     0 ?        Z    12:22   0:00 [sd_espeak-ng-mb] <defunct>
xam         4672  0.0  0.0  27444 11648 ?        S    12:22   0:00 /nix/store/c3k934vx5j11jdg53m8bi5vs87svs4k0-speech-dispatcher-0.12.1/libexec/speech-dispatcher-modules/sd_espeak-ng /etc/speech-dispatcher/modules/espeak-ng.conf
xam         4673  0.0  0.0  97288  6700 ?        Sl   12:22   0:00 /nix/store/c3k934vx5j11jdg53m8bi5vs87svs4k0-speech-dispatcher-0.12.1/libexec/speech-dispatcher-modules/sd_dummy /etc/speech-dispatcher/modules/dummy.conf
xam         4676  0.0  0.0      0     0 ?        Z    12:22   0:00 [sd_openjtalk] <defunct>
xam         4677  0.0  0.0  27532 11640 ?        S    12:22   0:00 /nix/store/c3k934vx5j11jdg53m8bi5vs87svs4k0-speech-dispatcher-0.12.1/libexec/speech-dispatcher-modules/sd_espeak-ng /etc/speech-dispatcher/modules/
xam         5860  0.0  0.4 7073720 211848 tty1   Sl+  12:26   0:15 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44467 -prefMapHandle 1:280650 -jsInitHandle 2:227672 -parentBuildID 20260309125808 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {db52a60c-0eed-45b6-a173-18102b85d5f6} -parentPid 2522 -crashReporter 6 -crashHelper 7 -greomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/omni.ja -appomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser/omni.ja -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 15 tab
xam         6301  0.0  0.0  18920 10444 pts/2    T    12:28   0:00 /nix/store/cyqhaxxc2ygqvvvdm8ybcx4im4qn0asf-neovim-unwrapped-0.11.6/bin/nvim --cmd set packpath^=/nix/store/rzqwcw0b0glxsmnvci6mg6iglmm6gbc1-vim-pack-dir --cmd set rtp^=/nix/store/rzqwcw0b0glxsmnvci6mg6iglmm6gbc1-vim-pack-dir flake.nix
xam         6302  0.1  0.0  45124 37192 ?        Ss   12:28   1:03 /nix/store/cyqhaxxc2ygqvvvdm8ybcx4im4qn0asf-neovim-unwrapped-0.11.6/bin/nvim --embed --cmd set packpath^=/nix/store/rzqwcw0b0glxsmnvci6mg6iglmm6gbc1-vim-pack-dir --cmd set rtp^=/nix/store/rzqwcw0b0glxsmnvci6mg6iglmm6gbc1-vim-pack-dir flake.nix
root        7038  0.0  0.0      0     0 ?        S    12:33   0:00 [kworker/u64:0+iou_exit]
root        7294  0.0  0.0      0     0 ?        I    12:33   0:00 [kworker/4:0]
root        7385  0.0  0.0      0     0 ?        S    12:34   0:00 [kworker/u64:3+iou_exit]
xam         7439  0.0  0.0  18936 10396 pts/2    T    12:35   0:00 /nix/store/cyqhaxxc2ygqvvvdm8ybcx4im4qn0asf-neovim-unwrapped-0.11.6/bin/nvim --cmd set packpath^=/nix/store/rzqwcw0b0glxsmnvci6mg6iglmm6gbc1-vim-pack-dir --cmd set rtp^=/nix/store/rzqwcw0b0glxsmnvci6mg6iglmm6gbc1-vim-pack-dir flake.nix
xam         7440  0.1  0.0  45512 37536 ?        Ss   12:35   1:02 /nix/store/cyqhaxxc2ygqvvvdm8ybcx4im4qn0asf-neovim-unwrapped-0.11.6/bin/nvim --embed --cmd set packpath^=/nix/store/rzqwcw0b0glxsmnvci6mg6iglmm6gbc1-vim-pack-dir --cmd set rtp^=/nix/store/rzqwcw0b0glxsmnvci6mg6iglmm6gbc1-vim-pack-dir flake.nix
root        7684  0.0  0.0      0     0 ?        I    12:35   0:00 [kworker/10:0]
root        7771  0.0  0.0      0     0 ?        S    12:36   0:00 [kworker/u64:5+iou_exit]
root        8834  0.0  0.0      0     0 ?        S    12:44   0:00 [kworker/u64:8+iou_exit]
xam        10198  0.0  0.0  18880 10156 pts/2    T    12:55   0:00 /nix/store/cyqhaxxc2ygqvvvdm8ybcx4im4qn0asf-neovim-unwrapped-0.11.6/bin/nvim --cmd set packpath^=/nix/store/rzqwcw0b0glxsmnvci6mg6iglmm6gbc1-vim-pack-dir --cmd set rtp^=/nix/store/rzqwcw0b0glxsmnvci6mg6iglmm6gbc1-vim-pack-dir flake.nix
xam        10199  0.1  0.0  46716 38856 ?        Ss   12:55   1:00 /nix/store/cyqhaxxc2ygqvvvdm8ybcx4im4qn0asf-neovim-unwrapped-0.11.6/bin/nvim --embed --cmd set packpath^=/nix/store/rzqwcw0b0glxsmnvci6mg6iglmm6gbc1-vim-pack-dir --cmd set rtp^=/nix/store/rzqwcw0b0glxsmnvci6mg6iglmm6gbc1-vim-pack-dir flake.nix
xam        10254  0.0  0.2 2709584 125820 tty1   Sl+  12:55   0:05 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44467 -prefMapHandle 1:280650 -jsInitHandle 2:227672 -parentBuildID 20260309125808 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {a4daf111-bead-4482-8b6e-e5533cd0f9aa} -parentPid 2522 -crashReporter 6 -crashHelper 7 -greomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/omni.ja -appomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser/omni.ja -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 19 tab
xam        10329  0.0  0.0  12640  6688 pts/2    S    12:55   0:01 bash --rcfile /tmp/nix-shell.vBq3Kc
xam        10638  0.5  1.0 3279984 525640 tty1   Sl+  12:56   3:30 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44467 -prefMapHandle 1:280650 -jsInitHandle 2:227672 -parentBuildID 20260309125808 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {6dd73abe-6c82-4817-b551-fb76a653f2ae} -parentPid 2522 -crashReporter 6 -crashHelper 7 -greomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/omni.ja -appomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser/omni.ja -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 21 tab
root       10681  0.0  0.0      0     0 ?        I    12:56   0:00 [kworker/0:0-events]
xam        10754  0.5  0.4 1844144 210252 pts/2  Sl+  12:57   3:29 /nix/store/m1fw8l8y9ycxh5dzispbb7cwl6rra14l-python3-3.13.12/bin/python3.13 /nix/store/jyny34kiw9ajladihckyhn9khjjn8ywi-gns3-gui-2.2.56.1/bin/.gns3-wrapped
xam        10774  0.1  0.1 551552 87484 pts/2    Sl+  12:57   0:43 /nix/store/m1fw8l8y9ycxh5dzispbb7cwl6rra14l-python3-3.13.12/bin/python3.13 /nix/store/8dr19bl8f3r6afd4yy9r5lm2lkc80wd6-gns3-server-2.2.56.1/bin/.gns3server-wrapped --local --log=/home/xam/.config/GNS3/2.2/gns3_server.log --pid=/home/xam/.config/GNS3/2.2/gns3_server.pid
xam        10809  1.2  0.4 472360 212976 pts/2   Sl+  12:57   7:44 /nix/store/fh2d69mdjcpayz04q6fg81f46z188wv2-dynamips-0.2.23/bin/dynamips -N1 -l dynamips_i1_log.txt -H 127.0.0.1:35859 --console-binding-addr localhost
xam        10837  0.0  0.0 186776  5600 pts/2    Sl+  12:57   0:30 /nix/store/fh2d69mdjcpayz04q6fg81f46z188wv2-dynamips-0.2.23/bin/dynamips -N1 -l dynamips_i2_log.txt -H 127.0.0.1:55063 --console-binding-addr localhost
xam        10853  0.0  0.0 142780  3404 pts/2    Sl+  12:57   0:00 /nix/store/ljd3dacnbpvykhq5i7l84r234d5r6zaa-ubridge-0.9.19/bin/ubridge -H localhost:41001
xam        11421  1.1  0.4 467908 212076 pts/2   Sl+  13:05   6:57 /nix/store/fh2d69mdjcpayz04q6fg81f46z188wv2-dynamips-0.2.23/bin/dynamips -N1 -l dynamips_i3_log.txt -H 127.0.0.1:53981 --console-binding-addr localhost
xam        11456  1.1  0.4 467908 212112 pts/2   Sl+  13:05   6:57 /nix/store/fh2d69mdjcpayz04q6fg81f46z188wv2-dynamips-0.2.23/bin/dynamips -N1 -l dynamips_i4_log.txt -H 127.0.0.1:32923 --console-binding-addr localhost
xam        11729  0.0  0.0 109816  2772 pts/2    Sl+  13:08   0:00 /nix/store/ljd3dacnbpvykhq5i7l84r234d5r6zaa-ubridge-0.9.19/bin/ubridge -H localhost:44679
xam        11791  0.0  0.0 126388  3256 pts/2    Sl+  13:09   0:00 /nix/store/ljd3dacnbpvykhq5i7l84r234d5r6zaa-ubridge-0.9.19/bin/ubridge -H localhost:36907
xam        12004  0.2  0.6 2941604 299496 tty1   Sl+  13:11   1:21 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44467 -prefMapHandle 1:280650 -jsInitHandle 2:227672 -parentBuildID 20260309125808 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {6c6bb4d5-7087-436c-8e82-c169d11d2c7f} -parentPid 2522 -crashReporter 6 -crashHelper 7 -greomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/omni.ja -appomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser/omni.ja -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 22 tab
xam        12659  0.4  0.9 3204568 469612 tty1   Sl+  13:18   2:58 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44467 -prefMapHandle 1:280650 -jsInitHandle 2:227672 -parentBuildID 20260309125808 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {a98f5b41-750f-4bdb-9692-5643a334775b} -parentPid 2522 -crashReporter 6 -crashHelper 7 -greomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/omni.ja -appomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser/omni.ja -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 25 tab
root       15312  0.0  0.0      0     0 ?        I    14:00   0:00 [kworker/11:0]
xam        16995  0.0  0.2 2707252 124504 tty1   Sl+  14:25   0:06 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44573 -prefMapHandle 1:280650 -jsInitHandle 2:227672 -parentBuildID 20260309125808 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {c83c08f5-3f5c-40b5-8871-b333e11ac221} -parentPid 2522 -crashReporter 6 -crashHelper 7 -greomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/omni.ja -appomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser/omni.ja -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 26 tab
xam        18250  0.6  1.3 7664628 644544 tty1   Sl+  14:41   3:29 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44574 -prefMapHandle 1:280650 -jsInitHandle 2:227672 -parentBuildID 20260309125808 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {e2b04287-4737-4716-817f-00bd1a5eef18} -parentPid 2522 -crashReporter 6 -crashHelper 7 -greomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/omni.ja -appomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser/omni.ja -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 29 tab
xam        20989  1.2  0.4 467908 212064 pts/2   Sl+  15:05   5:59 /nix/store/fh2d69mdjcpayz04q6fg81f46z188wv2-dynamips-0.2.23/bin/dynamips -N1 -l dynamips_i7_log.txt -H 127.0.0.1:51171 --console-binding-addr localhost
xam        21021  1.2  0.4 467908 212060 pts/2   Sl+  15:05   5:55 /nix/store/fh2d69mdjcpayz04q6fg81f46z188wv2-dynamips-0.2.23/bin/dynamips -N1 -l dynamips_i8_log.txt -H 127.0.0.1:37071 --console-binding-addr localhost
xam        21062  0.0  0.0 126208  2916 pts/2    Sl+  15:05   0:00 /nix/store/ljd3dacnbpvykhq5i7l84r234d5r6zaa-ubridge-0.9.19/bin/ubridge -H localhost:36729
xam        21075  0.0  0.0 109816  2772 pts/2    Sl+  15:05   0:00 /nix/store/ljd3dacnbpvykhq5i7l84r234d5r6zaa-ubridge-0.9.19/bin/ubridge -H localhost:33891
xam        25371  0.0  0.4 2798788 208680 tty1   Sl+  16:00   0:07 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44655 -prefMapHandle 1:280650 -jsInitHandle 2:227672 -parentBuildID 20260309125808 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {c2917284-0337-48b1-b309-742f959aba7e} -parentPid 2522 -crashReporter 6 -crashHelper 7 -greomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/omni.ja -appomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser/omni.ja -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 30 tab
